hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,file_id,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole
6314596,2020-12-15,cat,ear wax,GN,pseudomonas,2020-12-18,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6314674,2021-01-04,dog,urine,GN,proteus,2021-01-07,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,R,R,R,R,,R,I,R,S,R,,,R,,R,,R
6314734,2020-12-06,dog,ear exudate,GN,proteus,2020-12-14,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,I,S,S,S,S,R,R,S,,S,R,S,S,R,,,S,,R,,R
6314848,2020-12-08,cat,pleural fluid,GN,neisseria,2020-12-15,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,R,S,S,S,S,,S,,S,S,,-,S,,S,,S,,,,,S,,
6315038,2020-12-27,dog,skin swab,GN,pseudomonas,2020-12-30,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,
6315094,2020-12-14,cat,urine,GN,pseudomonas,2020-12-17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6315094,2020-12-18,cat,urine,GN,pseudomonas,2020-12-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6315101,2020-12-16,dog,urine,GN,enterobacter,2020-12-21,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,S,R,S,S,S,S,,S,S,S,S,I,,,S,,S,,S
6315111,2020-12-14,cat,pleural effusion,GN,pasteurella,2020-12-18,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,S,S,S,,,S,S,S,,S,,I,S,S,S,,,,S,,S,,S
6315173,2020-05-19,dog,urine,GN,escherichia,2020-05-21,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,R,S,S,S,I,R,S,-,S,S,S,S,S,,,S,,R,,S
6315175,2021-04-01,dog,open wound,GN,pseudomonas,2021-04-08,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,R,,S,R,R,,,,,,,,,
6315175,2021-01-07,dog,surgical site,GN,pseudomonas,2021-01-12,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6315246,2020-12-17,cat,urine,GN,burkholderia,2020-12-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,,,,,,,,R,I,R,,R,R,R,,,,,,,R,,S
6315253,2020-12-17,cat,urine,GN,pasteurella,2020-12-24,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S
6315325,2021-01-18,dog,urine,GN,acinetobacter,2021-01-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R
6315349,2020-12-22,cat,abdominal cavity,GN,enterobacter,2020-12-28,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,I,R,S,I,S,S,,S,S,S,S,I,,,S,,S,,S
6315460,2020-12-23,cat,root tooth abscess,GN,pasteurella,2020-12-28,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S
6315543,2020-12-25,dog,urine,GN,escherichia,2020-12-30,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S
6315819,2021-01-05,cat,open wound,GN,pseudomonas,2021-01-08,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,R,S,S,,S,S,S,,,,,,,I,,S
6400100,2021-03-28,cat,wound,GN,pasteurella,2021-04-01,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,S,S,S,S,,S,,,S,S,S,,,,S,,S,,
6400142,2021-01-18,cat,urine,GN,pseudomonas,2021-01-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6400281,2021-04-28,dog,urine,GN,escherichia,2021-05-03,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,I,S,S,-,S,S,S,S,S,,,S,,S,,S
6400310,2021-01-21,cat,urine,GN,escherichia,2021-01-27,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,S,S,S,S,R,R,R,-,R,S,R,I,S,,,R,,R,,R
6400422,2021-01-18,dog,abscess,GN,aeromonas,2021-01-21,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,I,,,,,,,S,,S,,S,I,S,,,,,,,S,,S
6400462,2021-01-13,cat,hemoculture,GN,burkholderia,2021-01-18,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,R,,,,,,,,R,S,R,,R,R,S,,,,,,,R,,S
6400462,2021-01-13,cat,pleural fluid,GN,pasteurella,2021-01-19,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,
6400468,2021-01-13,cat,urine,GN,escherichia,2021-01-18,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,R,R,-,S,S,R,S,S,,,R,,R,,S
6400489,2021-01-12,dog,bite wound,GN,methylobacterium,2021-01-20,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,R,,S
6400585,2021-01-15,dog,urine,GN,proteus,2021-01-20,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,S,S,S,R,,,S,,R,,S
6400619,2021-01-15,dog,lung,GN,escherichia,2021-01-20,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,R,I,S,S,S,S,R,S,-,S,S,S,S,S,,,S,,I,,R
6400830,2021-01-20,dog,wound,GN,klebsiella,2021-01-27,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,R,I,-,S,S,S,S,I,,,I,,R,,S
6400916,2021-01-22,cat,open wound,GN,pseudomonas,2021-01-28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6402613,2021-05-16,dog,blood,GN,klebsiella,2021-05-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,S,S,S,S,S,I,R,R,+,R,S,R,S,R,,,R,,R,,R
6402913,2021-03-24,cat,bile,GN,enterobacter,2021-03-30,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,S,S,S,S,S,S,,S,S,S,S,S,,,S,,S,,S
6403111,2021-04-30,dog,open wound,GN,escherichia,2021-05-05,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,I,+,S,S,S,I,S,,,I,,R,,R
6403111,2021-05-12,dog,surgical site,GN,escherichia,2021-05-03,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,I,+,S,S,S,I,S,,,I,,R,,R
6403121,2021-04-07,cat,urine,GN,klebsiella,2021-04-09,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,S,S,R,S,R,,,R,,R,,R
6403196,2021-04-02,dog,urine,GN,pseudomonas,2021-04-08,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,I,,S,S,S,,,,,,,,,
6403446,2021-03-23,cat,urine,GN,pseudomonas,2021-03-29,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,I,,S,S,S,,,,,,,,,
6403633,2021-04-02,cat,urine,GN,escherichia,2021-04-08,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,R,R,-,S,S,R,S,I,,,R,,R,,R
6403732,2021-03-23,dog,open wound,GN,pasteurella,2021-03-29,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,S,,S,,,R,,,S,R,S,,,,,,,,
6403840,2021-04-19,dog,ub mucosa,GN,escherichia,2021-04-21,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,S,I,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,R
6403840,2021-03-25,dog,urine,GN,escherichia,2021-03-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,I,R,R,R,R,R,R,R,S,I,R,+,S,S,R,S,S,,,R,,R,,S
6403978,2021-03-31,dog,abdominal fluid,GN,escherichia,2021-04-07,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,I,R,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S
6403978,2021-04-01,dog,abdominal cavity,GN,escherichia,2021-04-09,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,S,S,S,I,R,R,-,S,S,R,S,S,,,R,,R,,S
6404143,2021-03-31,cat,pleural fluid,GN,pasteurella,2021-04-07,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,S,S,S,S,,S,,,S,S,S,,,,S,,S,,
6404376,2021-04-05,cat,abdominal cavity,GN,aeromonas,2021-04-16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,I,,,,S,,R,S,,S,,S,R,S,,,,,,,S,,S
6404542,2021-05-17,dog,open wound,GN,escherichia,2021-05-20,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,R,R,R,-,S,S,R,I,S,,,R,,R,,S
6404716,2021-05-13,dog,ub mucosa,GN,pseudomonas,2021-05-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6404894,2021-04-20,cat,swab,GN,burkholderia,2021-04-28,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,R,,,,,,,,I,S,S,,R,R,S,,,,,,,R,,S
6405096,2021-04-23,dog,urine,GN,escherichia,2021-04-28,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,S,R,-,S,S,R,R,S,,,R,,R,,R
6405343,2021-04-29,cat,open wound,GN,proteus,2021-05-05,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S
6405415,2021-04-30,dog,pus,GN,pseudomonas,2021-05-07,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,,,,,,,,,,I,,R,S,S,,,,,,,,,
6405630,2021-05-08,dog,ear swab,GN,pseudomonas,2021-05-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,I,,,,,,,,,,I,,I,S,S,,,,,,,,,
6405774,2021-05-13,dog,urine,GN,pseudomonas,2021-05-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6405904,2021-05-18,cat,urine,GN,escherichia,2021-05-25,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S
6405997,2021-05-20,cat,urine,GN,escherichia,2021-05-25,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,S,R,R,R,R,R,R,R,S,R,R,-,S,S,R,S,S,,,R,,R,,S
6406071,2021-05-22,cat,wound,GN,pseudomonas,2021-05-31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6406184,2021-05-25,cat,open wound,GN,klebsiella,2021-05-28,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S
6405473,2021-05-02,dog,ear exudate,GN,proteus,2021-05-11,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,S,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S
Exvetlab (A103),2021-01-20,dog,ear swab,GN,pseudomonas,2021-01-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,I,S,I,,,,,,,,,
Exvetlab (A104),2021-01-25,cat,abdominal fluid,GN,escherichia,2021-01-28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,S,S,S,R,R,R,-,R,S,R,S,S,,,R,,R,,S
Exvetlab (A105),2021-02-05,dog,urine,GN,klebsiella,2021-02-10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,R,R,,,R,,I,,R
Exvetlab (A122),2021-04-19,dog,urine,GN,pseudomonas,2021-04-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,I,,S,S,S,,,,,,,,,
Exvetlab (A127),2021-05-03,dog,urine,GN,proteus,2021-05-11,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,R,R,R,R,R,R,R,R,,R,R,R,S,R,,,R,,R,,R
Exvetlab (A129),2020-05-05,dog,fluid,GN,escherichia,2020-05-12,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,R,R,R,-,S,S,R,S,I,,,R,,R,,R
Exvetlab (A42),2020-07-01,dog,nasal cavity,GN,acinetobacter,2020-07-15,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,,,,,,,,,S,R,,S,S,R,,,,,,,S,,S
Exvetlab (A46),2020-07-13,dog,urine,GN,pseudomonas,2020-07-17,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,I,,,,,,,,,,R,,R,S,R,,,,,,,,,
Exvetlab (A47),2020-07-01,cat,urine,GN,acinetobacter,2020-07-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R
Exvetlab (A49),2020-08-17,dog,urine,GN,proteus,2020-08-20,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,I,R,S,S,S,S,S,I,R,R,,S,S,R,,R,,,,,R,,S
Exvetlab (A51),2020-08-21,dog,pus,GN,klebsiella,2020-08-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,R,R,R,R,S,R,R,+,R,S,R,S,R,,,R,,R,,S
Exvetlab (A57),2020-09-08,dog,pus,GN,pseudomonas,2020-09-11,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,
Exvetlab (A62),2020-10-05,cat,urine,GN,klebsiella,2020-10-09,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,I,I,I,R,R,-,R,S,R,R,I,,,R,,R,,S
Exvetlab (A64),2020-10-05,dog,wound,GN,escherichia,2020-10-09,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,I,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S
Exvetlab (A67),2020-10-08,dog,urine,GN,escherichia,2020-10-14,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,R,I,R,R,+,S,S,R,S,S,,,R,,R,,R
Exvetlab (A72),2020-10-19,dog,urine,GN,escherichia,2020-10-22,1,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,R
Exvetlab (A73),2020-10-19,dog,urine,GN,klebsiella,2020-10-22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,R,I,R,R,R,R,R,R,S,S,R,+,R,S,R,R,S,,,R,,S,,S
Exvetlab (A74),2020-10-20,cat,urine,GN,pseudomonas,2020-10-28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
Exvetlab (A77),2020-10-26,cat,urine,GN,acinetobacter,2020-10-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R
