hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
6216857,2020-01-05,dog,urine,GN,klebsiella,2020-01-09,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,I,S,S,R,R,R,-,S,S,R,S,R,,,R,,R,,S,2382
6300149,2020-01-07,dog,urine,GN,pseudomonas,2020-01-10,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2383
6300219,2020-01-05,cat,urine,GN,pasteurella,2020-01-10,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,S,,S,2384
6300294,2020-01-07,cat,abscess,GN,pasteurella,2020-01-10,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2385
Exvetlab (BAC-W-018349(A5)),2020-01-07,dog,urine,GN,escherichia,2020-01-10,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,I,R,R,-,R,R,R,S,I,,,R,,R,,R,2386
6207446,2020-01-08,dog,ear exudate,GN,pseudomonas,2020-01-13,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2387
6214148,2020-01-06,dog,biopsy rectal mass,GN,escherichia,2020-01-13,train,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,R,R,R,-,S,S,R,S,I,,,R,,R,,R,2388
6108588,2020-01-09,dog,urine,GN,escherichia,2020-01-14,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,S,2389
5709402,2020-01-09,cat,urine,GN,pseudomonas,2020-01-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,2390
5804243,2020-01-09,dog,urine,GN,proteus,2020-01-15,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,S,S,,R,,,S,,R,,S,2391
5913546,2020-01-13,dog,urine,GN,klebsiella,2020-01-16,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,S,I,R,R,R,R,R,R,R,R,R,+,R,S,R,I,S,,,R,,R,,R,2392
6105022,2019-01-06,dog,wound,GN,proteus,2019-12-13,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,R,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2393
6202934,2020-01-11,cat,urine,GN,proteus,2020-01-16,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,S,S,S,S,S,R,S,,R,I,S,S,R,,,S,,R,,S,2394
6300420,2019-01-10,cat,abdominal cavity,GN,enterobacter,2019-12-13,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,I,R,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,2395
5811111,2020-01-14,dog,urine,GN,escherichia,2020-01-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,R,S,R,R,S,,,R,,R,,R,2396
5900865,2020-01-14,dog,opened wound,GN,pseudomonas,2020-01-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,R,S,,,,,,,,,,2397
6007384,2020-01-13,dog,ub mucosa,GN,pseudomonas,2020-01-17,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,R,,,,,,,,,,S,,R,S,S,,,,,,,,,,2398
6216824,2020-01-14,dog,urine,GN,pseudomonas,2020-01-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2399
6300145,2020-01-13,dog,ub mucosa,GN,escherichia,2020-01-17,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,I,-,S,S,S,S,S,,,S,,S,,S,2400
5916142,2020-01-15,dog,ear exudate,GN,pseudomonas,2020-01-20,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2401
6300648,2020-01-14,cat,urine,GN,proteus,2020-01-20,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,R,S,,S,I,S,S,R,,,I,,R,,S,2402
6300671,2020-01-15,dog,fistula,GN,escherichia,2020-01-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,S,R,R,R,R,R,R,R,R,I,+,R,S,S,S,S,,,S,,R,,R,2403
5808358,2020-01-16,dog,ear swab,GN,citrobacter,2020-01-22,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,I,S,S,S,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,2404
5904290,2020-01-16,dog,swab,GN,enterobacter,2020-01-22,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,S,R,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,2405
6300653,2020-01-15,dog,ear exudate,GN,neisseria,2020-01-22,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,2406
6300706,2020-01-16,cat,urine,GN,escherichia,2020-01-22,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2407
Exvetlab (A7),2020-01-20,other,skin swab,GN,pseudomonas,2020-01-22,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2408
รพส.เจริญสุข (M100),2020-01-18,dog,urine,GN,proteus,2020-01-22,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,I,S,S,S,S,S,S,R,R,,R,I,R,R,R,,,R,,R,,R,2409
6210534,2020-01-20,cat,opened wound,GN,pseudomonas,2020-01-23,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2410
6216305,2020-01-20,dog,opened wound,GN,escherichia,2020-01-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,I,R,R,-,R,S,R,S,S,,,R,,R,,S,2411
6300777,2020-01-18,cat,opened wound,GN,escherichia,2020-01-23,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,I,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2412
6215307,2020-01-20,dog,swab,GN,pseudomonas,2020-01-24,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,R,S,S,,S,S,S,,,,,,,S,,S,2413
อ.สพ.ญ.มธุรวันต์ (น้องไข่ดาว),2020-01-22,dog,ear swab,GN,pseudomonas,2020-01-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,2414
6216091,2020-01-23,dog,urine,GN,klebsiella,2020-01-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,R,S,R,S,S,,,R,,R,,R,2415
6300938,2020-01-23,dog,ear exudate,GN,proteus,2020-01-28,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,R,I,,S,R,S,S,R,,,I,,R,,S,2416
6301011,2020-01-23,cat,urine,GN,escherichia,2020-01-28,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,R,S,S,S,S,S,I,-,S,S,S,S,S,,,S,,S,,S,2417
5904550,2020-01-24,dog,urine,GN,pseudomonas,2020-01-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2418
5920098,2020-01-23,dog,urine,GN,escherichia,2020-01-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,S,S,R,-,S,S,R,S,S,,,I,,S,,S,2419
6109587,2020-01-24,dog,urine,GN,proteus,2020-01-29,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S,2420
6216618,2020-01-24,dog,urine,GN,acinetobacter,2020-01-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,S,R,R,R,,,,,,R,,R,2421
6300863,2020-01-23,dog,urine,GN,pseudomonas,2020-01-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,I,S,I,,,,,,,,,,2422
6301001,2020-01-23,cat,urine,GN,proteus,2020-01-29,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S,2423
5907543,2020-01-27,dog,urine,GN,escherichia,2020-01-30,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,R,R,R,S,S,S,R,S,S,-,S,S,S,,S,,,S,,S,,S,2424
5500355,2020-01-28,cat,nasal discharge,GN,pseudomonas,2020-01-31,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2425
5519600,2020-01-28,dog,urine,GN,escherichia,2020-01-31,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,I,R,R,R,+,S,S,R,S,S,,,R,,R,,R,2426
6301062,2020-01-27,dog,wound,GN,klebsiella,2020-01-31,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,R,R,R,R,S,R,R,+,R,S,R,R,R,,,R,,R,,S,2427
6301167,2020-01-26,dog,wound,GN,pentoea,2020-01-31,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,S,R,R,S,S,S,S,S,,S,S,S,S,I,,,S,,S,,S,2428
5702946,2020-01-28,dog,urine,GN,klebsiella,2020-02-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,R,R,R,R,R,I,R,R,-,R,S,R,I,I,,,R,,R,,S,2429
6301142,2020-01-26,dog,abdominal cavity,GN,escherichia,2020-02-03,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,+,R,S,R,I,I,,,R,,R,,R,2430
รพส.ทองหล่อ พระราม 2 (มะยม),2020-01-30,dog,skin,GN,klebsiella,2020-02-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,R,R,R,-,R,S,R,I,I,,,R,,R,,R,2431
6300998,2020-01-30,cat,urine,GN,pseudomonas,2020-02-04,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,2432
5704069,2020-01-30,dog,ub mucosa,GN,serratia,2020-02-05,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,S,,S,R,R,S,,S,,S,S,R,,,S,,R,,R,2433
5603751,2020-01-31,dog,urine,GN,klebsiella,2020-02-06,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,2434
5808135,2020-02-03,dog,urine,GN,escherichia,2020-02-06,train,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,I,S,R,+,R,S,R,S,I,,,R,,S,,R,2435
6016740,2020-02-01,dog,urine,GN,klebsiella,2020-02-06,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,2436
6300380,2020-02-01,dog,opened wound,GN,pseudomonas,2020-02-06,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2437
6301338,2020-01-31,dog,abdominal cavity,GN,serratia,2020-02-06,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,S,,S,I,S,S,,S,,S,S,R,,,S,,R,,S,2438
6301429,2020-02-01,dog,ear swab,GN,neisseria,2020-02-06,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,2439
5920098,2020-02-04,dog,urine,GN,escherichia,2020-02-07,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,R,2440
6010446,2020-02-03,cat,urine,GN,klebsiella,2020-02-07,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2441
6301524,2020-02-03,cat,root tooth abscess,GN,pasteurella,2020-02-07,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2442
5800150,2020-02-07,dog,urine,GN,escherichia,2020-02-12,train,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,R,,S,S,R,R,R,-,R,,I,,S,,,,,R,,,2443
6208970,2020-02-07,dog,urine,GN,escherichia,2020-02-12,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,S,R,S,S,S,S,R,R,-,S,S,R,S,R,,,R,,R,,S,2444
6301638,2020-02-05,cat,urine,GN,escherichia,2020-02-12,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,S,S,R,R,I,,,R,,R,,R,2445
Exclusive Veterinary Professional Lab Center (A10),2020-02-06,cat,swab,GN,klebsiella,2020-02-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,R,R,R,S,I,R,R,R,-,R,S,R,I,S,,,R,,R,,S,2446
รพส.เจริญสุข (แชมเบียง),2020-02-05,dog,urine,GN,escherichia,2020-02-12,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,S,S,-,S,S,S,S,S,,,S,,S,,R,2447
5500898,2020-02-09,dog,urine,GN,serratia,2020-02-14,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,R,,S,2448
5900713,2020-02-08,dog,urine,GN,escherichia,2020-02-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,R,S,S,R,+,S,S,R,S,S,,,R,,R,,R,2449
6016176,2020-02-11,dog,urine,GN,proteus,2020-02-14,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2450
6112508,2020-02-11,dog,urine,GN,escherichia,2020-02-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,R,I,I,R,+,S,S,R,S,S,,,R,,R,,R,2451
6208448,2020-02-09,cat,urine,GN,proteus,2020-02-14,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,S,S,S,S,I,R,R,,S,R,R,S,R,,,R,,R,,R,2452
6300998,2020-02-07,cat,ub mucosa,GN,klebsiella,2020-02-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,I,R,R,R,R,R,R,R,S,S,R,+,R,S,R,S,S,,,R,,S,,R,2453
6301026,2020-02-08,dog,opened wound,GN,klebsiella,2020-02-14,train,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,I,S,S,R,+,R,S,R,S,S,,,R,,S,,R,2454
6301626,2020-02-10,dog,ub mucosa,GN,escherichia,2020-02-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,I,R,R,-,R,R,R,S,I,,,R,,R,,R,2455
6301717,2020-02-10,cat,urine,GN,enterobacter,2020-02-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,,R,R,R,R,R,S,R,R,,R,S,R,S,I,,,R,,R,,R,2456
6301741,2020-02-11,dog,urine,GN,escherichia,2020-02-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,S,2457
VCC (SKY),2020-02-11,dog,swab,GN,klebsiella,2020-02-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,S,R,R,-,R,S,R,S,S,,,R,,R,,S,2458
6301026,2020-02-11,dog,perineal area,GN,klebsiella,2020-02-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,S,R,I,-,R,S,S,I,I,,,I,,R,,R,2459
6301754,2020-02-08,cat,pleural effusion,GN,pseudomonas,2020-02-17,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,R,S,S,,S,S,S,,,,,,,S,,S,2460
6301808,2020-02-13,dog,urine,GN,escherichia,2020-02-18,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,R,I,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2461
6301422,2020-02-13,dog,exudate,GN,escherichia,2020-02-19,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,R,2462
6301696,2020-02-13,cat,nasal mucosa,GN,neisseria,2020-02-19,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,2463
6301753,2020-02-12,cat,pleural effusion,GN,salmonella,2020-02-19,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,R,S,S,R,R,S,S,S,S,S,S,,R,S,S,S,S,,,S,,S,,S,2464
6301764,2020-02-14,cat,urine,GN,pseudomonas,2020-02-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2465
Vet Clinical Center (ขวัญข้าว),2020-02-01,cat,swab,GN,pasteurella,2020-02-19,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2466
6216681,2020-02-15,cat,chronic wound,GN,pseudomonas,2020-02-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2467
6301023,2020-02-17,dog,opened wound,GN,escherichia,2020-02-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,R,R,R,R,S,R,R,+,R,S,R,R,S,,,R,,R,,S,2468
6302095,2020-02-17,dog,urine,GN,escherichia,2020-02-20,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,R,2469
6016411,2020-02-18,dog,urine,GN,escherichia,2020-02-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,I,R,R,R,R,R,R,R,S,S,R,-,R,I,R,S,S,,,R,,S,,S,2470
6216824,2020-02-18,dog,urine,GN,escherichia,2020-02-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,R,S,R,R,-,R,S,R,S,S,,,R,,R,,R,2471
6215523,2020-02-19,dog,crust from skin,GN,moraxella,2020-02-25,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,R,S,R,,I,S,R,,,,,,,S,,S,2472
VCC (มาการอง),2020-02-01,other,urine,GN,escherichia,2020-02-25,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,R,S,S,S,S,I,I,-,S,S,S,S,S,,,I,,R,,S,2473
6009099,2020-02-21,dog,ear exudate,GN,proteus,2020-02-25,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,I,S,S,S,S,R,R,R,,R,I,R,S,R,,,R,,R,,R,2474
6210502,2020-02-20,cat,nasal cavity,GN,pasteurella,2020-02-25,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,R,,S,2475
6302300,2020-02-20,cat,mucopurulent bloody discharge from abscess,GN,pasteurella,2020-02-25,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,S,,S,2476
6302315,2020-02-21,dog,urine,GN,proteus,2020-02-25,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,S,S,S,S,R,R,S,,S,S,S,I,R,,,S,,R,,R,2477
6301808,2020-02-19,dog,ub mucosa,GN,escherichia,2020-02-27,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,I,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2478
6302395,2020-02-23,dog,ear exudate,GN,pseudomonas,2020-02-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2479
รพส.สวนหลวงสัตวแพทย์ (กะทิ),2020-02-23,dog,urine,GN,proteus,2020-02-27,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,R,S,S,R,,,S,,R,,S,2480
5811111,2020-02-25,dog,urine,GN,escherichia,2020-02-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,R,S,R,I,R,,,R,,R,,R,2481
6301938,2020-02-25,dog,urine,GN,escherichia,2020-02-28,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,R,R,R,R,R,I,R,+,S,S,R,S,I,,,R,,R,,S,2482
รพส.ทองหล่อ พระราม 9 (Buddy),2020-02-23,dog,urine,GN,klebsiella,2020-02-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,R,R,R,R,I,R,R,-,I,I,R,S,R,,,R,,R,,R,2483
5905870,2020-02-26,cat,urine,GN,pseudomonas,2020-03-02,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2484
6013835,2020-02-26,dog,urine,GN,proteus,2020-03-02,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,R,S,,S,S,S,S,R,,,I,,R,,S,2485
